set_cardinality,add_ds_card,mult_ds_card,count
24,88,245,16548347
23,85,231,21876756
22,82,216,14044003
23,86,231,21584008
22,82,221,24431431
21,77,201,4981828
22,80,223,18686247
23,84,244,45247812
24,87,254,41859859
23,84,238,32944806
24,86,254,35537125
25,88,269,27858802
24,87,260,51888504
23,84,242,41899244
22,81,227,32437970
23,85,247,54223211
24,88,260,37955921
22,80,226,23611684
23,85,244,52572396
22,82,229,39984874
21,76,207,7813004
22,79,222,13557620
23,84,245,46409104
24,87,256,45947344
23,83,238,29638414
24,86,253,33317400
24,86,258,43571375
24,84,252,23122261
25,87,270,38708921
26,88,278,13809914
25,86,264,18668183
24,85,249,24834405
25,88,265,21497033
24,86,257,41746511
23,82,236,18592512
22,79,213,4415452
23,84,233,21502197
24,87,241,13927710
23,82,226,5812454
24,86,240,9887181
25,88,253,6837510
24,87,245,21214471
23,83,228,10367790
22,80,215,7581052
23,84,234,23571538
23,85,230,19722533
22,81,216,11780846
23,85,233,26757422
22,81,222,22713004
21,76,200,2983031
22,78,213,3104951
23,82,235,16787448
24,85,245,16951975
23,82,228,7539982
24,85,243,13626475
25,88,257,10609651
24,86,247,20617701
24,84,241,7556072
25,87,257,13849848
26,88,265,3717717
25,86,253,6132518
24,84,238,5159802
23,81,226,4751698
24,82,250,11358968
25,86,270,28967908
25,85,262,15614965
26,86,278,11572328
27,88,291,7772571
26,87,283,26472926
25,84,266,14290483
24,83,252,20070007
25,86,272,32379442
26,88,282,18631866
25,86,267,23609569
24,84,251,21313139
25,87,269,36563323
24,85,259,46993948
23,80,236,10503318
23,83,245,43639177
23,82,240,25764466
24,86,256,39734711
25,88,273,33617837
24,85,261,50161153
23,82,241,27695450
24,84,256,30698343
25,87,273,44411205
25,86,268,25391247
24,85,252,31594651
25,88,268,26268525
24,85,258,45126595
23,82,237,20266347
22,79,214,5012427
23,83,234,20631291
24,87,244,19138141
23,84,229,13906567
24,86,244,15389302
24,87,248,27706083
23,82,232,12220956
22,79,218,8697166
23,85,237,37240859
24,87,249,30047684
23,83,233,18694843
23,83,235,22728380
22,80,222,17016268
21,75,200,2226670
20,73,185,1615328
21,78,206,12591969
21,78,205,11173934
23,86,236,33464100
22,83,222,32566340
21,78,203,8741230
22,81,220,18725116
23,86,237,35724133
24,88,248,21398180
23,85,234,29199921
22,82,219,20071436
23,86,235,30779397
22,82,223,28873151
22,81,225,28846311
23,85,246,54085063
24,88,258,36681198
23,85,241,47400982
25,88,272,32371575
24,87,261,52420564
23,83,243,40471887
22,80,225,22126527
24,87,259,50731459
23,85,243,51084304
22,82,226,35436036
23,86,243,47478751
22,82,228,38865306
21,77,206,9805546
22,79,220,10965484
24,87,255,43977966
24,86,255,37654624
23,83,236,25048709
24,84,255,28861514
25,87,272,42574943
24,86,259,45079180
23,82,239,23829748
23,84,235,25801569
24,87,247,25381578
23,84,231,17460705
22,81,213,8032760
23,85,232,24226234
23,84,232,19366573
22,80,219,12520455
21,76,198,2131945
21,79,203,11564127
22,83,218,22383015
23,86,232,23811995
22,83,219,24863124
21,79,200,7566129
22,82,217,15934870
23,86,234,28491590
22,82,222,26638622
21,77,202,5759006
22,79,224,16345041
23,85,245,53456913
24,87,258,49441112
23,83,240,34182055
23,86,242,46201720
24,88,255,33202354
