set_cardinality,add_ds_card,mult_ds_card,count
22,80,219,42802886
21,75,199,11369623
22,77,213,13304574
23,81,233,37928968
24,84,246,25399871
23,80,230,24676457
24,83,242,22948531
25,85,256,13280825
24,83,244,26595795
23,80,226,17170067
24,81,237,11205511
25,84,255,13184374
26,85,263,5678445
25,83,250,9479618
24,82,239,15236116
25,85,254,11389818
24,83,245,28538761
23,79,225,12302739
22,77,210,9574370
23,82,232,36976051
24,85,242,15040252
24,83,239,17857736
24,84,245,23830011
23,81,225,19969867
22,78,213,17232427
23,82,233,39340111
24,85,246,19206065
23,82,230,32230372
22,79,216,29426306
23,83,233,39823875
22,79,219,37107946
21,74,197,6314076
22,75,216,9015812
23,81,238,48812963
24,83,251,39876571
23,80,233,30813552
24,82,246,26846455
25,85,262,19180902
24,83,250,37968767
23,79,231,21356513
24,81,243,19244093
25,84,261,20219840
26,85,269,9316988
25,83,255,14776116
25,85,259,16180999
24,82,250,34078698
23,78,229,12854233
24,79,243,10421535
25,83,261,22720888
25,82,255,11403024
26,83,266,7029140
27,85,277,3696190
26,84,270,9187886
25,81,255,9596940
24,80,243,13938512
25,83,259,19997334
26,85,270,10036216
25,83,257,17329001
24,81,245,22395760
24,82,249,32305117
23,77,230,10489672
22,76,216,12532277
23,81,236,44689588
24,84,249,29913257
23,80,234,32820231
24,83,248,34326754
25,85,261,18139187
23,79,232,23024829
25,83,258,18541977
24,82,243,21507157
23,79,230,19709564
22,77,217,19571929
23,81,231,32957085
24,83,247,32432816
24,84,252,33528220
22,78,220,31267577
23,82,240,52355987
24,84,253,34810942
23,81,237,46860335
22,79,222,44118128
23,82,239,51142510
22,79,225,49677684
21,73,203,8795378
20,71,184,4145428
21,76,205,26618801
22,81,220,50296753
21,77,204,31571965
23,83,234,41913023
22,80,220,45287930
21,76,201,18692226
22,80,218,40201562
23,83,236,45688982
24,85,247,20191701
23,84,233,30455925
22,80,223,52107013
21,76,203,22645230
23,82,234,41683084
24,85,243,16044779
25,85,255,12350868
23,81,230,30706131
22,78,212,15615797
23,81,229,28398500
23,83,230,33069195
22,80,216,34516315
23,84,230,25621558
21,75,196,7857419
22,77,212,12057219
24,84,244,22291913
24,83,240,19479779
25,85,252,9735651
23,80,224,14133468
24,81,241,16189229
26,85,264,6218545
25,83,253,12483651
24,82,242,19892075
24,83,246,30514453
23,79,229,18003880
22,78,215,21024614
23,81,235,42470380
23,83,231,35337998
24,85,244,17170663
23,82,229,30005435
22,79,217,32071605
22,79,220,39500103
21,74,199,8014273
20,72,181,3743917
21,76,202,20479416
22,81,216,39123553
21,77,200,22137382
22,81,213,30561359
23,85,228,14073820
22,82,215,35623660
21,77,196,14170593
22,80,212,24349883
23,84,231,27271861
24,85,241,13978441
23,83,226,24096755
22,80,213,26642629
23,84,229,23972798
22,81,218,44996477
21,77,197,16073735
22,79,212,20439857
23,82,226,23139422
24,83,237,14916056
25,85,250,8113730
24,84,241,17813412
23,81,224,18001920
22,80,208,15860052
24,85,238,10954395
23,83,225,22087733
22,80,214,29260999
23,83,229,30911153
21,76,196,10590427
20,73,180,4710115
22,82,214,32900890
21,79,200,32288505
23,84,228,22011604
22,80,215,32004618
22,79,214,24740857
23,83,228,28324687
22,82,213,30245014
23,85,227,13252740
21,76,199,15223520
20,73,185,9671275
21,79,205,47584509
22,83,215,32643468
21,78,200,27076086
22,80,217,37436525
23,84,232,28835250
22,82,221,50501504
21,78,204,38059804
21,77,203,29375518
20,74,186,14534340
21,78,201,29730552
20,73,186,10826547
19,68,166,1175097
18,65,152,592208
19,71,171,7968230
20,77,186,29066873
20,75,189,25294018
21,80,204,47792713
20,75,190,27886651
19,70,171,5667076
20,76,188,29122132
21,81,208,55057076
22,84,219,28030917
20,76,186,23955250
21,82,201,35685008
20,77,191,43270778
21,80,208,56262298
22,85,219,13168747
21,81,205,50766351
22,83,220,42868397
23,85,233,18476782
21,79,203,41748702
20,74,187,16043828
21,77,205,34212374
21,80,206,53032624
20,76,191,36679289
21,81,206,52838017
20,75,186,19139455
22,83,221,44406257
22,82,216,38301727
23,85,230,16025934
21,78,199,24594911
22,81,214,33416418
22,82,218,43614387
21,79,202,38298242
21,79,207,52316535
22,83,218,39163872
21,78,202,32456493
20,74,184,11376216
21,80,203,45108547
22,85,216,11774175
21,79,201,35316625
20,75,188,23513941
21,81,204,48174159
19,70,169,4073830
20,73,187,12001726
21,78,207,45607519
22,83,223,46279806
21,78,206,43374752
22,82,219,46164449
21,77,201,24411935
22,81,217,42161095
23,84,235,33184749
23,83,232,37533394
23,85,236,20002477
22,81,224,58035091
24,85,249,21926077
23,82,235,43858919
25,85,257,14275941
22,79,215,27147938
24,85,245,18141721
22,80,221,47966531
23,84,237,35204167
20,71,187,6022466
21,76,206,28511900
21,78,208,47404064
22,81,222,54743437
22,77,219,22981257
21,74,202,11013322
23,83,235,43916580
24,85,248,21061997
23,83,237,47314570
22,82,223,53642478
21,77,206,36347641
20,74,190,21549195
21,79,210,56147965
22,84,221,29456657
21,79,206,50056234
22,83,222,45384521
22,82,224,54336939
20,73,188,13511564
21,77,207,38328267
20,75,191,30015770
21,81,207,54344077
20,74,191,23255703
19,68,171,2705312
20,72,190,11741599
21,78,211,50794830
22,82,227,54236498
21,78,210,50012899
22,81,226,59567383
23,84,242,36024230
22,81,227,59477145
23,84,241,36392545
24,85,251,23420195
22,78,221,33396279
23,82,236,45965121
24,84,251,32578641
22,79,221,41985335
23,82,238,49624167
24,85,254,24590896
23,83,240,50561776
22,80,226,55920092
22,80,225,55211896
21,75,206,21973439
23,82,237,47947632
24,84,254,35583240
24,83,249,36175788
25,85,263,19990788
24,81,246,24187611
25,84,260,18949228
24,82,248,30431069
23,79,234,26700372
22,78,219,29306660
24,85,250,22735045
23,81,234,40140860
25,85,260,17120386
23,81,232,35392828
23,83,238,48691078
24,85,252,23834939
23,83,241,50855104
21,75,204,18728739
22,82,220,48302785
21,77,202,26682011
22,81,215,36337318
23,84,236,34233534
22,81,223,56920336
24,83,243,24759286
22,80,222,49994776
23,84,239,36319827
20,73,190,16303963
21,78,209,49063329
22,82,226,54802178
21,77,210,42680837
22,81,225,59328896
23,84,240,36593585
22,81,219,47774790
22,83,216,34871279
23,85,235,19644535
22,84,225,29324395
21,79,204,44539424
19,69,171,3998900
18,65,158,1895776
19,70,177,11023397
20,75,193,33214144
19,71,177,15095387
20,77,194,47159937
21,81,211,54349813
20,76,196,41212694
19,71,176,13743594
20,76,190,34258845
22,85,222,13396753
21,82,206,45818332
20,77,188,34935578
21,81,203,45761208
19,70,173,7557358
21,80,205,50709720
20,76,192,38722685
21,80,210,57495581
22,84,226,28312669
20,74,195,27308069
21,79,211,56478628
20,75,194,33922663
19,70,176,9986600
21,79,208,53941597
22,82,225,55054639
22,82,222,51960717
23,84,234,31755405
21,78,205,41042208
22,83,219,41309005
23,85,234,19090480
22,83,225,46583700
22,84,224,29759877
20,76,193,40061828
19,71,174,11287685
21,79,209,55529932
23,85,240,20092241
22,83,226,45713325
22,81,221,52906310
23,85,237,20272682
20,73,191,17679970
23,85,238,20500667
20,74,193,26068605
21,80,213,53404063
22,84,228,25651592
21,80,211,57260026
20,76,195,41189850
21,80,212,55748884
20,75,196,34828111
19,69,176,7129689
19,72,177,19898557
20,78,193,50930670
21,82,209,46920084
19,70,175,9068020
21,81,210,55290206
22,85,223,13140553
20,78,192,49885035
21,83,207,34891257
20,77,195,47242606
22,85,221,13393198
21,82,208,46850697
20,74,189,19423833
20,77,193,46611593
19,71,173,10484216
21,80,207,55021918
20,76,194,40760462
18,66,158,2773225
20,77,190,40695957
21,82,205,44384500
19,72,173,13991572
20,77,189,37518986
19,71,175,12531421
23,85,231,16906781
20,75,192,31866911
20,77,192,45362294
21,82,207,46669366
19,72,174,15122829
20,76,189,31327848
22,84,220,28811028
20,78,188,39491736
19,73,173,18298333
20,78,190,45460019
20,78,194,51118713
18,67,158,4015116
19,73,177,25531268
20,78,191,48022254
19,73,175,21627351
17,60,140,209506
18,63,154,416391
19,69,173,5386521
19,68,173,3683696
20,73,192,18977011
20,74,192,24863193
20,72,186,7684590
22,82,217,41079771
22,83,217,37192183
20,73,184,8426031
19,68,169,1922295
20,72,187,8523705
20,73,189,14626286
23,84,238,35937673
23,83,239,49842497
20,72,191,12766190
22,83,224,46541554
23,85,239,20210439
21,76,207,30182848
20,71,189,7429010
21,77,208,40067976
21,74,204,13416865
24,85,253,24389351
22,79,223,46185642
22,80,224,53601454
21,75,205,20322508
24,84,250,31272085
23,80,231,26587347
24,81,244,20731765
25,84,258,16578021
26,85,268,8669618
22,78,216,22838554
25,85,258,15235616
21,75,202,15482786
23,82,228,27441972
24,83,241,21156480
23,81,227,24049731
21,76,208,31701706
21,75,208,24525834
21,75,203,17220969
20,71,186,5399784
19,67,170,1558019
20,70,182,2049911
21,75,198,10104689
22,79,218,34680258
22,77,222,27854750
22,78,222,35275272
23,80,232,28583847
24,81,238,12297374
26,85,265,6695071
25,83,252,11391194
24,82,241,18289453
23,79,226,13495949
22,77,211,10769913
21,74,195,4785603
22,75,214,7361184
23,80,236,36798156
24,82,245,25022019
23,79,228,16338989
23,78,228,11611853
26,85,271,10775670
25,82,257,13494331
26,83,268,8257740
27,85,279,4461259
26,84,269,8483138
24,80,242,12811350
26,85,272,11534632
24,81,247,25848453
25,84,264,23840625
22,76,219,16543653
23,80,239,42226052
24,84,255,36191273
23,80,238,40679650
25,85,266,22491538
24,82,251,35920020
23,79,233,24972724
25,84,263,22747211
26,85,274,13125038
25,83,263,25665621
24,82,252,37428873
23,81,239,50460475
22,79,224,47922545
21,73,202,7802101
20,71,185,4804168
24,83,252,41246541
22,77,216,17753147
22,77,215,16325201
24,81,242,17698138
25,84,256,14331730
23,81,228,25871945
23,82,231,34488296
20,71,180,2248330
21,76,200,16864611
22,79,213,22455801
22,80,211,21990029
21,76,197,12101555
25,85,253,10549364
24,84,242,19254338
22,78,210,12531272
20,72,185,6848845
19,67,165,650188
20,69,180,987395
21,75,201,14074564
22,78,217,25068848
24,84,247,27009879
23,80,228,20584508
22,78,211,14023241
24,84,243,20751715
22,76,207,4538441
24,83,238,16316040
23,80,219,8102196
24,81,235,9040708
25,84,252,10133777
26,85,261,4675396
25,83,248,7835030
24,82,237,12721218
23,79,223,9880186
22,77,208,7522782
24,84,240,16358107
23,80,223,12748427
22,77,207,6681696
23,82,227,25422734
24,85,240,12952053
22,78,214,19024857
21,73,192,2127796
22,75,211,5243197
23,78,224,7725353
24,81,240,14819325
25,84,257,15480871
26,85,267,7981845
23,78,226,9489867
24,79,240,7842321
25,82,253,9574312
26,83,264,5848828
27,85,275,3114475
26,84,266,6589265
25,81,252,7288396
24,80,235,6339154
23,77,224,5668173
22,75,212,5962425
25,84,259,17800391
22,76,217,13942045
21,72,199,3710048
22,73,215,3669718
24,81,248,27504425
25,84,265,25098633
24,82,253,39237989
23,78,232,16653935
24,80,245,16351839
26,85,273,12260143
24,81,251,32849928
23,77,229,9504447
24,79,242,9564291
25,82,262,19365576
25,82,256,12416416
26,83,270,9750935
27,85,281,5217054
26,84,273,11424629
25,81,257,11371746
24,79,244,11416899
24,80,246,17757417
25,84,262,21542176
24,81,250,31013119
23,76,229,6129472
24,77,240,3613489
25,82,260,16854634
26,84,271,9914909
26,83,269,9015820
25,80,252,4666560
26,81,264,3130110
27,84,279,3369752
28,85,286,1335674
27,83,275,2349242
26,82,264,3939845
27,85,278,4040594
26,83,271,10537483
25,79,252,3270161
24,78,238,4119724
25,83,260,21325223
24,81,249,29416094
23,75,226,2987847
22,74,206,1752173
23,80,229,22652188
23,78,222,6153286
24,81,234,8185589
25,84,254,12104442
25,85,251,8926167
23,77,219,3064764
24,79,234,4144231
25,82,248,5895774
26,83,259,3548142
27,85,272,2287135
26,84,264,5444527
25,81,246,3945345
25,83,254,13600236
25,83,251,10486203
24,80,240,10621622
23,77,222,4494053
24,82,244,23179093
24,82,247,28676698
22,76,210,6578963
24,84,248,28444334
21,71,195,1423187
23,81,226,21788719
21,74,198,7102911
23,80,227,19073398
25,84,253,11085813
24,82,235,10288149
23,79,222,8868487
22,76,208,5111181
24,85,239,11938624
23,81,223,16331923
22,77,214,14732308
21,73,195,3315880
24,81,239,13483448
24,79,239,7103215
25,82,250,7188417
26,84,268,7769791
25,81,253,8031403
24,80,241,11658155
23,77,227,7807318
22,76,215,11504674
21,73,201,7055155
23,79,227,15016537
20,71,181,2583844
21,75,200,12697576
23,82,224,19220856
22,79,208,13111887
23,83,227,26458115
20,71,183,3547319
21,76,204,24519865
