set_cardinality,add_ds_card,mult_ds_card,count
23,83,225,19892801
22,81,211,16714404
23,85,228,29469720
24,87,238,17004435
23,84,225,20531625
22,80,210,11296356
23,84,226,22147403
22,81,214,22078466
21,76,195,4521324
20,72,179,1286412
21,78,199,12780959
22,83,213,27823002
21,78,197,10355011
22,82,212,21371170
23,86,226,20099052
22,81,215,24010054
21,77,198,8947594
22,80,213,15174682
23,84,228,25791793
22,82,209,16286906
23,86,224,17322720
22,81,212,18406025
21,76,194,3967154
20,72,182,2011098
21,78,201,15565052
22,83,215,32345252
23,85,230,33523973
22,82,218,33715708
21,76,201,8853290
20,73,185,4361010
21,79,203,24034806
22,83,217,36918593
20,74,185,5849176
21,79,202,22198180
19,67,165,322110
20,69,182,643994
21,76,203,10730216
22,80,221,28150997
22,80,220,26516093
23,83,236,41913158
22,81,221,36125320
22,79,220,22133086
23,84,237,42631247
24,85,250,40130808
23,82,235,30870140
22,80,218,23214659
23,84,235,39169934
21,75,200,5994459
22,78,212,7766567
23,83,231,31468175
24,87,244,24868141
23,83,228,25401059
24,84,245,24035824
25,87,258,23395053
24,86,247,27240753
23,81,232,22139475
22,79,216,16379987
23,83,233,35719447
24,86,245,24381785
22,79,215,15044690
23,84,232,33578176
22,80,217,21387913
21,74,196,2473943
22,77,213,6526947
23,81,233,23671361
24,85,245,30948933
23,81,228,16026962
24,85,244,29095313
25,87,257,22205982
24,85,247,34745669
23,82,230,22393196
24,83,245,23321314
25,86,259,18566439
26,87,267,13544324
25,85,256,19104698
24,84,240,16799194
25,87,255,19544527
24,84,244,22443576
23,80,227,10138587
22,78,214,9467053
23,82,233,27424002
24,86,246,25790043
23,81,230,18920426
24,84,246,25535881
25,87,259,24854818
24,86,249,29858593
22,78,218,13595702
23,82,234,29092165
22,78,221,16875238
21,73,200,2914071
22,76,217,6410394
23,81,238,31856400
24,84,252,34996332
23,80,235,19049465
24,83,250,31690243
25,87,265,31945883
24,85,253,44800545
23,79,234,14476948
24,83,249,30027031
25,86,266,26392581
26,87,274,20879540
25,85,261,26315058
24,83,246,24899473
25,87,261,27396535
23,80,231,14222087
24,81,243,11072810
25,85,259,23337873
26,87,269,15521482
25,84,256,12821971
26,85,271,13434992
27,87,281,9209186
26,86,274,12835427
25,83,260,16105124
24,82,245,15739168
25,85,262,27786353
26,87,272,18768237
25,85,260,24905702
25,86,260,19711331
24,83,248,28231278
23,79,229,9740462
22,77,212,5842574
24,86,248,28527259
24,84,248,28744915
23,80,232,15413907
25,86,263,23082429
26,87,273,19906896
24,83,247,26632917
23,80,228,11041129
23,80,238,22644886
24,85,251,41950176
25,87,266,33074828
24,85,255,47485128
23,81,237,30316711
22,77,220,12220277
23,83,239,47016467
24,86,253,34338229
23,82,237,34295262
22,78,220,15763566
23,82,238,35792353
21,72,199,1626449
22,75,211,2462315
23,80,234,17780655
24,84,250,31913360
25,86,264,24162638
24,84,251,33643021
23,79,232,12514747
24,82,246,16955778
24,83,241,17294902
25,86,258,17360866
24,81,247,15210993
23,78,225,4043526
24,81,236,5786866
26,87,266,12571360
25,84,251,8654343
26,85,269,11591815
27,87,280,8625638
26,86,272,11448766
25,83,257,12956116
24,81,244,12095845
25,84,260,16897848
24,83,244,21656963
23,78,223,3283917
24,79,241,4588852
26,86,271,10700007
25,83,256,11984535
26,85,272,14385310
27,87,283,10606025
26,85,273,15272406
25,82,257,7770991
26,83,268,5749302
27,86,283,5259678
28,87,288,3104594
27,85,278,4402905
26,84,263,4137014
27,87,276,6258982
25,81,252,3950969
24,80,240,5369258
26,87,268,14521666
25,83,253,9295722
26,85,268,10735176
26,86,275,13616579
24,81,246,14106131
25,85,265,32251380
26,87,276,23180920
25,84,262,19164275
25,85,263,29437601
24,82,251,23193043
23,77,229,4559864
22,75,212,2779710
23,80,229,12057409
25,87,260,26206066
23,79,230,10610424
24,83,242,18707459
25,85,254,16473263
24,81,238,7052681
25,87,254,18360711
23,78,224,3578360
24,81,237,6394678
25,85,255,17718838
26,87,263,9961398
25,84,248,6601726
26,85,264,7791266
27,87,275,5774118
26,86,269,9286707
25,83,254,10222092
24,82,242,12603029
25,85,258,21826453
24,82,239,9730646
25,86,256,15265356
23,79,225,6695984
22,75,207,1500915
23,82,228,19076647
24,85,243,27243587
23,79,226,7372474
24,84,243,21059497
25,87,256,20784181
25,86,257,16359433
24,83,236,11162411
25,87,252,15954529
24,84,241,18127191
23,80,221,5505183
22,77,209,4185022
24,86,243,21702910
23,81,226,13405204
22,77,215,7949319
23,82,232,25797526
22,78,215,10417193
21,72,194,843462
22,73,214,1525774
23,80,237,21516043
24,83,253,36480153
24,82,249,20681143
25,85,264,30939505
23,78,231,7257174
24,81,245,13102461
25,86,261,20779640
24,82,244,14627788
23,78,228,5499682
24,80,241,5811062
26,87,270,16600501
25,84,255,11846641
26,85,270,12510486
25,84,259,15859800
24,82,248,19391324
23,77,227,3750076
24,79,242,5078205
25,83,262,18437568
26,86,273,12143816
25,82,256,7086760
25,82,255,6534073
26,83,267,5208602
27,86,282,4859826
27,85,277,4078193
26,84,265,4921755
25,81,254,4751092
24,79,240,4223418
25,84,261,18073293
26,87,271,17705616
25,82,254,6017958
26,85,267,9968446
25,83,255,11073474
24,80,243,6951687
24,81,251,19834935
23,76,228,2524969
24,77,245,2762224
25,83,268,25524796
26,85,280,22741505
25,82,262,11204077
26,84,275,10448072
27,87,289,15401918
26,85,278,20618477
25,81,259,7386264
26,83,270,6778173
27,86,288,7397755
28,87,294,5085880
27,85,281,5669649
26,83,269,6228218
27,87,285,12077359
26,84,277,11864288
25,80,256,3225806
26,81,269,2563098
27,85,286,8306922
28,87,293,4719762
27,84,280,2601284
28,85,291,2038162
29,87,301,1478237
28,86,296,2446510
27,83,281,2598143
26,82,270,3567106
28,87,296,5913847
27,85,285,7773254
26,83,273,8518467
25,79,258,2999587
24,78,243,3032185
25,83,264,20803356
26,86,278,16265290
26,85,276,18620058
27,87,288,14497442
26,83,272,7864074
27,86,286,6525500
28,87,295,5490175
26,84,270,7329604
27,87,284,11353221
25,81,256,5705857
24,79,244,6042943
25,83,266,23226427
26,86,276,14493134
25,83,259,15036749
26,85,275,17499812
25,82,261,10465246
24,80,248,10361029
25,84,267,24965175
26,86,281,18548226
25,84,270,28137908
24,81,255,24385695
23,75,231,2376183
22,74,218,3178046
23,80,241,26020339
24,84,258,41748074
23,80,239,23820225
24,83,254,38102648
25,86,270,30100614
24,83,255,39351354
23,78,236,10749705
24,82,252,24407604
25,85,269,37778537
26,87,281,28395060
25,85,267,35331490
25,86,269,29258751
24,82,256,29028994
23,78,235,10010093
25,84,265,22690315
26,87,277,24427263
25,84,263,20357388
26,85,277,19567121
26,86,277,15417755
25,83,263,19604444
24,80,247,9657465
25,86,267,27504490
24,81,252,20987652
23,77,231,5476601
24,79,245,6573219
25,82,258,8370791
27,86,287,6976594
27,85,284,7186531
26,84,273,9134172
27,87,286,12979270
24,80,246,8944141
26,87,278,25563585
26,85,274,16325955
27,87,287,13843899
26,86,279,16906084
25,85,266,33873010
24,82,254,26899019
23,77,232,6009178
22,75,215,3840534
24,84,253,36403444
25,87,262,28595183
24,84,249,30437494
23,79,231,11582834
25,86,262,21863258
25,84,257,13820280
25,83,258,13984308
24,82,243,13531606
25,85,257,20474902
24,81,249,17571637
23,78,229,6017367
23,80,236,20232135
23,81,234,25341132
24,84,247,27217397
24,82,247,18209984
22,76,218,6995548
23,81,236,28663003
24,83,251,33415922
25,86,265,25200014
22,77,219,11343742
22,78,222,18021810
23,82,241,39688713
22,79,223,26283443
21,71,201,1454937
20,69,189,1533223
21,77,210,22685472
22,81,229,44425867
21,75,210,12971909
22,80,225,33976778
23,84,241,47174261
21,75,207,11094115
22,79,225,28630649
23,84,242,47615333
24,86,256,36476185
23,82,242,40645826
22,78,227,22490213
23,85,244,48880980
22,81,228,44561775
21,74,208,8068413
23,83,241,49654977
24,87,257,33544269
23,83,242,50326389
24,85,256,48330645
25,87,268,34863707
24,85,254,46134887
23,82,239,37123456
23,81,239,33352107
24,86,254,35115039
23,84,239,45321448
22,80,226,34896970
23,84,244,47901865
22,79,226,29529461
21,74,206,7068674
24,85,249,38416425
25,87,263,29859774
23,81,235,26993215
26,87,275,22120243
25,87,267,33956756
22,77,221,13164485
24,86,255,35896957
25,87,264,31092352
24,87,251,32376359
21,74,204,5973335
23,81,242,36978423
24,85,259,49679590
23,81,241,35940316
24,84,255,38962045
24,83,252,34948640
26,87,279,26482022
25,87,270,35848400
24,83,257,41688852
25,85,268,36514352
25,84,268,26154011
26,85,279,21671001
26,86,280,17799151
25,86,271,30823646
23,79,237,17599252
22,75,223,7495515
23,80,243,27602282
24,86,261,36252889
23,82,244,41669953
24,85,257,49064821
25,87,271,36065017
24,81,256,25425683
23,78,239,12896853
26,87,283,30189885
25,85,272,40898807
25,87,272,36382745
24,84,257,40908760
22,78,224,20053762
23,82,245,41857885
24,86,260,36705312
23,81,243,37852860
24,85,258,49477451
22,77,224,15705964
24,86,259,36950284
23,83,243,50966264
22,78,228,23031964
23,83,247,49471741
21,72,206,3315272
22,75,220,6071402
24,84,261,42803310
23,80,242,26733102
25,86,272,31607695
24,83,256,40752542
26,87,280,27577692
25,86,268,28405639
27,87,290,16157145
25,83,265,21999821
25,85,270,38971369
25,86,273,32038965
24,79,251,10150246
25,84,269,27080529
26,86,283,20148358
25,83,267,24370708
27,87,291,16940021
25,82,264,12815152
26,83,275,9818443
27,86,289,7858471
25,81,263,9904199
25,83,261,17266715
24,82,257,29961706
23,77,235,7566908
23,80,240,24862630
23,79,233,13506139
24,81,248,16350867
22,76,219,7580446
23,82,240,38502801
21,73,203,4005867
20,70,184,1237350
21,76,205,12567045
22,81,223,39772727
22,80,222,29806616
21,75,204,8848032
24,87,250,31708543
23,84,236,40892147
23,85,235,43064321
23,83,234,37816296
23,82,231,23959348
24,86,250,31016588
23,83,235,39852229
22,78,219,14671117
22,81,220,34220513
21,74,200,3986054
22,78,217,12485754
24,85,248,36603294
23,81,231,20505616
24,85,252,43401983
23,84,238,43960590
22,78,223,19103538
21,74,202,4924723
23,81,240,34662356
24,84,254,37796009
25,84,258,14764871
22,77,217,9577915
22,78,216,11408038
23,83,240,48346816
21,74,201,4459760
20,71,188,3058049
21,77,209,21907276
22,81,227,44179887
22,81,226,43494408
23,85,242,49752326
21,76,208,15362904
23,84,245,47306585
22,81,225,42693036
22,80,228,36202754
21,76,207,14432701
24,87,254,33768232
21,75,205,9572278
23,83,238,45480282
22,79,222,24989066
24,87,253,33485765
24,86,257,36927631
21,75,206,10366089
20,71,189,3374456
21,76,209,16081213
21,77,207,19744095
22,82,223,42973324
23,85,238,47520448
22,81,224,41272036
24,86,251,32301531
23,83,237,43826149
23,85,236,44749510
22,80,223,31176607
20,72,188,4223190
21,78,208,25687472
22,82,225,45419512
22,80,224,32655661
23,84,240,46301796
23,85,239,48434263
20,72,191,5536066
21,78,211,28310362
22,82,226,45951028
22,82,228,46278232
20,73,191,7962153
21,78,209,26827105
21,77,208,20885796
19,66,171,529098
20,67,182,281201
21,75,203,8099657
21,74,203,5447116
22,79,221,23580495
22,77,218,10444561
21,74,199,3546650
22,79,218,19305962
22,76,214,4818394
24,85,246,32869325
23,82,229,20680369
23,79,228,8934053
22,77,214,7251049
22,79,219,20679174
21,73,198,2326925
22,75,214,3464588
23,80,233,16533986
23,80,230,13135405
27,87,282,9817097
23,78,230,6609996
22,76,216,5820264
23,79,235,15546157
22,77,216,8745010
22,74,211,1485422
24,82,250,21944088
23,78,232,7897352
24,83,239,14641493
25,84,252,9323131
23,78,227,4973202
26,83,266,4805972
27,86,280,4212975
28,87,287,2889117
26,84,262,3757326
25,81,251,3562074
24,80,237,3954565
26,87,265,11589000
25,83,250,7225994
26,85,265,8471565
27,87,278,7317954
25,83,252,8570146
24,81,241,9299405
23,77,225,3018223
22,75,209,1956665
24,82,238,8813887
26,87,264,10731661
25,85,251,13050302
24,81,235,5228214
25,86,251,10715603
24,83,243,20174881
23,78,222,2877523
26,87,262,9225102
25,84,247,6033461
26,85,263,7196524
27,87,274,5320443
26,86,266,7470714
24,82,241,11507590
22,75,210,2172714
25,86,255,14265970
24,83,237,12252614
25,86,253,12343199
23,79,221,4362302
22,76,207,2148740
23,81,229,17499943
24,85,241,23784516
23,81,224,11068671
24,84,242,19603297
21,71,194,581417
22,73,212,1230107
23,77,226,3331075
24,81,250,18658858
23,76,229,2777263
26,83,265,4375338
27,86,279,3927940
27,85,276,3729943
25,81,253,4345939
24,79,238,3451254
25,82,252,5030263
27,87,277,6755141
25,83,251,7900738
24,79,239,3762863
23,76,225,1844704
24,77,241,1854821
26,84,272,8472692
27,86,284,5705696
28,87,291,3986938
25,80,253,2419571
26,81,268,2331617
28,85,290,1848074
29,87,300,1303873
28,86,293,1943549
27,83,279,2154559
26,82,269,3250427
26,83,274,9137858
24,78,246,3971677
25,82,267,15259337
26,86,282,19317712
25,82,265,13540350
25,81,261,8578532
26,83,271,7295753
27,86,285,6100148
26,84,276,11196600
25,81,257,6233344
24,79,246,7127784
24,80,251,12731871
24,81,253,22189855
23,75,229,1952351
22,73,216,1867965
23,79,238,18556610
24,82,253,25653668
23,78,234,9283430
24,79,249,8942442
25,82,266,14334546
23,76,234,4333315
24,79,247,7807293
23,77,230,4976906
22,74,214,2107440
22,75,217,4671659
21,70,199,695146
22,71,212,482645
24,80,242,6426990
26,86,268,8630030
23,76,226,2035716
24,78,239,2006965
25,82,260,9743686
26,85,266,9198567
25,82,251,4614362
26,83,264,4028807
27,86,278,3628922
28,87,286,2581493
27,85,275,3437455
26,84,264,4502658
27,87,279,7981156
26,86,270,10035396
25,82,253,5510213
24,80,244,7557608
23,75,225,1246378
25,81,260,7964448
26,84,271,7874897
25,80,254,2675944
27,85,280,5232502
26,83,276,10533574
25,80,255,2952300
26,82,265,2255179
27,85,283,6677710
28,87,292,4300634
25,79,254,2085248
24,77,242,2086761
25,80,257,3556771
24,78,245,3679187
24,80,250,11902253
23,74,229,1084042
24,75,240,616525
26,84,279,13219966
26,82,267,2741459
25,79,252,1685469
26,81,264,1580444
27,84,284,3649648
27,84,277,2025614
28,86,292,1776806
27,83,278,1944729
26,82,271,3855048
25,78,253,871438
26,79,264,596128
28,86,294,2129342
27,83,280,2379074
28,85,292,2224649
27,82,275,645054
28,83,285,412289
29,86,300,461804
30,87,305,264698
29,85,295,325873
28,84,285,476998
29,87,298,1139386
27,81,274,429459
26,80,261,557346
27,84,283,3400812
28,87,290,3685185
27,83,274,1327092
28,85,285,1159804
25,77,251,531189
24,76,235,536249
25,82,259,9115717
26,84,268,6272650
25,80,249,1623652
26,83,259,2490963
27,86,276,3095389
28,87,284,2165245
27,85,271,2354437
26,82,259,1259374
26,84,267,5758712
25,79,245,802863
26,81,259,924524
28,87,285,2418024
27,84,270,1059022
28,85,281,787417
29,87,292,633837
28,86,286,1077695
27,83,271,970266
26,82,261,1530842
26,82,264,2056144
25,79,249,1227418
24,77,237,1193942
25,81,255,5180233
26,83,262,3321891
25,80,248,1473142
24,78,235,1287319
25,81,250,3209042
23,73,223,397521
22,72,204,233477
23,78,226,4475141
25,85,252,14111336
25,84,250,7954509
24,81,232,3779835
25,86,249,9004383
24,82,237,8049353
23,77,215,851707
24,80,227,1265623
26,87,258,6434403
25,83,242,3212172
26,85,260,5499155
27,87,271,4011667
26,86,262,5458544
25,83,248,5931596
24,80,238,4375607
25,84,254,11058451
25,84,253,10130978
24,80,236,3568242
25,85,253,15251515
23,76,217,699568
24,79,232,1793249
25,82,246,2804342
26,85,262,6587268
25,82,248,3462711
26,83,258,2246063
27,86,273,2391021
28,87,279,1349280
27,85,268,1735007
26,84,252,1403567
27,87,267,2786045
26,85,261,5999525
25,81,242,1353637
24,78,229,630347
26,85,258,4615635
26,86,263,5913233
25,83,246,4866812
24,81,242,10271723
23,75,219,588014
24,77,235,949296
26,83,261,3004086
27,85,272,2618234
26,83,257,2004651
27,87,272,4410547
26,84,266,5381674
25,80,245,1048074
26,81,257,736062
28,87,280,1502778
27,84,267,776133
28,85,282,879111
28,86,287,1180106
27,83,272,1087993
26,82,262,1691017
27,85,279,4819586
25,79,247,997051
24,78,233,1009656
26,84,257,2361398
25,81,243,1526525
24,78,232,904921
26,86,264,6389363
25,83,247,5399945
24,79,243,5516699
23,75,221,761857
22,73,211,1079597
23,77,223,2409570
24,79,237,3085002
26,86,267,8045624
