set_cardinality,add_ds_card,mult_ds_card,count
24,68,262,18416
23,65,247,15727
24,85,270,55304072
25,88,285,40177361
26,89,310,27406939
25,87,295,39390887
24,86,279,30401253
25,89,299,8959293
24,86,275,44083782
23,83,255,47602514
22,80,238,30543616
23,84,260,31760778
24,88,283,5928766
23,83,261,28786966
24,87,278,29674142
25,89,295,16638364
24,87,271,51402448
23,84,254,50270883
22,63,232,16725
23,67,249,61276
24,87,273,46909612
23,84,255,48574732
23,85,261,26232830
22,64,238,32887
21,59,216,4839
22,77,238,14972009
23,82,261,26043018
24,86,284,12045755
23,82,260,29348680
24,85,278,38865122
25,88,297,22093853
24,85,273,52776817
23,81,255,33511377
24,84,278,35022010
25,88,296,24611788
26,89,318,12382829
25,87,301,20072095
24,85,283,18767976
25,88,305,5014345
24,85,284,15004932
23,81,261,22911333
24,83,279,31223240
25,86,300,24914954
26,89,322,6270285
25,86,302,19023085
26,87,319,23914172
27,89,334,18328876
26,88,311,30883983
25,85,295,40338559
24,83,271,41688843
25,86,287,45683461
26,89,312,23749301
25,88,300,14654365
24,84,276,40049002
23,80,255,25553453
24,81,278,22018978
26,88,319,16771480
25,85,296,38211229
26,87,313,37347390
27,89,330,24320031
26,87,312,39167374
25,84,295,32055422
26,85,318,24912572
27,88,335,19347194
28,89,350,18775334
27,87,335,24911658
26,86,320,20397170
27,89,341,8117075
26,87,324,12072387
25,83,302,17449192
24,82,283,15856048
25,86,307,6698032
26,89,324,4056146
25,85,301,24235379
26,87,317,28796886
25,85,300,27297339
24,83,278,33839141
25,87,297,33214094
26,89,315,18012770
25,86,296,36085532
25,87,303,14047561
24,84,284,14965511
23,79,260,16549840
22,78,241,15867746
23,82,264,14979338
24,87,283,11558519
23,83,259,37061441
24,86,278,34225760
25,89,297,12587548
24,85,279,35099440
23,81,260,25617335
24,85,281,26741870
25,87,298,29908157
24,84,281,25236288
25,89,303,3583623
24,85,286,8710631
23,81,263,16637039
24,83,283,18652120
25,87,305,9010727
25,86,301,21962252
26,87,316,31095043
27,89,332,21428632
26,88,317,20712436
25,85,299,30279333
24,84,277,37771370
26,89,313,21910984
25,88,301,12363939
24,85,282,22786273
22,78,238,19183814
23,82,259,32443955
24,87,282,14721015
24,86,277,37829708
24,85,271,55040992
23,82,254,39865887
24,85,277,42576065
25,88,294,29383158
26,89,316,16058786
25,87,300,23281730
24,86,283,15343399
22,79,242,18037693
23,84,264,14144744
24,88,284,4351066
23,83,263,19777839
24,86,282,18906904
24,88,278,17639064
23,83,260,32966783
22,79,238,25524824
23,83,256,45939028
24,87,279,25731864
22,80,241,23907247
23,85,264,12575335
22,80,242,20820420
21,75,220,10937725
20,72,204,4528440
21,78,225,9363332
22,84,246,4798574
21,77,224,10770033
22,83,246,6162889
23,87,266,2276367
22,81,244,14868608
21,77,225,8132678
22,82,246,6899221
23,86,265,6284498
24,89,285,914931
23,86,267,2450701
22,80,245,10031731
23,87,265,3692146
21,76,225,6531716
23,85,265,8960526
24,88,285,3076969
23,84,265,10390480
24,87,285,6432561
25,89,302,4639495
24,88,281,9934719
23,85,263,16641482
23,84,259,36145507
24,89,282,2824977
22,80,243,17081664
22,81,243,19043233
21,76,222,12236765
23,84,261,27369359
25,89,301,5910274
24,85,285,11728678
25,88,304,6512791
26,89,320,9076990
25,89,305,1943109
24,87,288,1896343
23,83,266,8298421
22,78,246,5141668
23,84,268,2763541
23,81,264,13616571
24,87,287,3002407
23,84,267,4683642
22,80,246,6773570
21,75,224,6626267
22,79,243,15004855
24,86,285,9203269
25,89,304,2675790
23,83,265,11733347
24,85,287,6226931
25,88,307,2707677
26,89,323,5089623
25,89,306,1371950
24,86,289,1910057
23,82,266,8279605
24,83,285,12416406
25,87,307,5172662
25,86,303,16158356
26,87,323,14246551
27,89,339,10737300
26,88,323,9372836
25,85,305,12654423
24,84,282,21811735
26,89,319,10658794
25,88,302,10187508
22,79,239,24546656
25,89,300,7335697
24,85,276,45776589
25,88,299,17102632
26,89,321,7593265
23,83,262,24383018
22,80,244,13543899
24,88,286,2066557
24,87,284,8788848
23,84,262,22780395
23,85,266,6006354
20,57,201,4532
21,62,222,21771
22,82,244,15078074
21,77,222,15772870
23,85,262,21281913
22,66,239,96401
21,61,221,15826
22,81,242,23534123
23,85,260,31043970
22,81,239,34355360
24,88,282,7824041
25,88,298,19596570
24,86,274,46721379
23,83,258,40505847
22,64,236,32855
23,67,252,75782
24,87,276,37329942
23,85,259,35997242
22,82,239,37485463
23,86,260,24688568
22,65,237,66784
21,61,217,16747
23,84,257,43392285
25,88,295,27049110
25,87,299,26607728
23,82,262,22398934
23,84,266,7188827
24,87,281,18143594
22,80,240,26646418
23,84,263,18219344
22,83,244,14254659
23,86,263,12333062
22,78,244,9672480
21,75,225,5097529
24,86,281,22603563
22,81,241,27538245
22,82,240,33519425
23,86,262,16223343
20,58,201,6845
21,63,221,48393
22,83,243,19111091
21,78,222,18893317
22,82,241,29356019
22,66,236,101371
21,62,219,26423
24,86,280,26526575
23,86,264,9081274
22,82,242,24735296
21,79,224,14527522
22,83,245,9813610
22,81,246,7132922
21,78,224,12625450
20,59,204,10439
21,63,222,42053
21,79,225,10525496
20,60,204,15791
19,53,184,1018
20,69,204,1497310
22,82,247,4092974
22,79,244,12046469
22,82,243,19674811
21,75,222,9372734
22,79,240,22652798
22,78,240,17344381
23,82,258,34975816
21,74,222,6768918
23,82,263,18523701
22,80,247,4223674
21,74,225,3788262
22,77,244,7767709
23,81,267,5427964
25,88,303,8263331
24,83,281,25124308
26,87,320,21363780
27,89,336,15169239
26,88,318,18692182
23,80,262,16337483
22,77,239,14550443
24,83,275,39690937
23,80,258,23667154
25,88,293,31622660
25,87,302,16941339
23,82,257,36981062
22,77,242,11196296
21,73,222,4858573
22,76,244,5694291
24,85,290,1607512
