set_cardinality,add_ds_card,mult_ds_card,count
20,74,194,28296601
19,70,180,38842811
18,66,164,32048878
17,61,146,17345791
18,63,161,20987024
19,69,180,39335477
20,72,195,42020466
19,68,178,44955659
20,71,193,52500586
21,74,208,38878895
19,67,178,38787391
20,70,192,52092805
21,74,207,40656906
22,75,217,33289683
21,73,205,50873078
20,71,189,58244978
21,74,204,43154642
19,66,174,33764750
20,69,189,47585403
21,72,207,50224202
22,75,218,33458709
21,72,203,51229972
22,73,220,43120375
23,75,232,28246593
22,74,222,38828556
21,71,207,47956081
20,69,193,44931484
21,72,210,44497427
22,75,223,30999782
21,73,208,47103716
20,69,192,46594771
21,74,209,36901803
20,71,195,45328759
19,66,176,33789889
20,67,192,30274577
21,72,211,41715304
22,74,223,38148779
22,73,222,42509572
23,75,236,28765430
22,73,225,39395491
21,70,207,41276322
22,71,220,34857702
23,74,236,31045858
24,75,244,18998897
23,73,232,29809614
22,72,217,38288918
23,75,231,27654129
22,73,223,41871994
21,69,205,34183029
20,68,190,39181855
21,72,209,46918874
21,71,202,47169425
22,73,217,42002464
23,75,229,26427735
22,74,221,39401813
21,71,205,48990560
21,73,210,42267254
22,75,221,32792549
21,73,209,44979240
20,70,197,35605063
19,65,177,25622388
18,63,160,21694094
19,68,179,41402068
20,73,191,48311302
19,68,175,50506814
20,72,189,56742951
21,75,203,32751620
20,71,192,55050986
19,68,174,50550504
20,71,187,57343012
21,74,203,43241995
22,75,211,27953925
21,73,199,46637216
20,69,185,43316003
21,75,199,31301944
20,72,191,54983622
19,66,173,33682623
20,69,187,46211251
21,73,204,51041055
22,75,212,29327466
21,72,199,46196796
22,73,213,37185652
23,75,225,22540460
22,74,217,38777777
21,71,201,46154327
20,70,188,53700129
21,73,206,50180477
21,73,203,51001478
20,70,189,54001850
19,67,174,42669362
18,64,159,28453269
19,70,177,54340211
20,73,190,49908211
21,75,204,32364541
20,72,192,52490693
22,75,213,30323094
21,73,201,49485667
20,71,185,54303519
19,68,172,49223365
18,65,158,36361720
19,70,175,58871323
20,74,186,39065325
19,69,172,55955814
20,72,187,56218030
19,69,175,56726120
18,65,161,35251942
19,69,178,49353207
20,72,190,56263645
18,66,161,42345930
18,66,163,37491484
17,60,145,12584367
18,61,160,10682436
20,71,194,49262220
19,68,177,48138270
20,71,190,58204747
21,74,201,42241789
21,72,200,47784168
20,71,191,57159874
20,68,188,38237547
21,72,206,51175023
21,72,202,50313845
22,73,215,40079853
23,75,226,23641483
22,74,216,37807617
21,72,205,51677883
21,72,204,51500430
20,69,191,47680329
20,70,194,47417082
19,65,175,26057668
20,67,188,29850950
22,74,219,39660704
21,70,203,40864315
22,73,214,38513771
23,75,227,24670496
21,70,200,37471543
22,71,212,27954180
23,74,227,25368213
24,75,234,11787038
23,73,223,20854632
22,72,212,32252066
22,73,218,42600054
21,69,200,30445583
20,67,185,27030318
21,70,197,32858710
22,73,208,28864014
23,75,219,15908002
22,74,212,33178781
21,71,197,39430012
20,68,185,34850089
20,69,188,47206692
20,70,193,50091396
19,64,173,18436725
20,65,190,16039363
21,71,211,40882294
21,70,205,41801668
22,72,216,37167811
22,73,219,43074935
21,69,202,32361249
22,71,214,30324131
23,74,229,27368255
24,75,236,13312739
23,73,225,23194033
23,75,230,27113318
22,72,222,39648340
21,68,202,24091844
22,69,218,19998076
23,73,237,31108115
24,75,245,19620820
23,72,230,23655770
24,73,241,14950318
25,75,252,8746630
24,74,245,18656819
23,71,230,19019875
22,70,218,26389637
23,73,235,31133254
22,71,221,34986187
23,74,238,30760362
22,72,226,35913826
21,67,206,18777372
20,66,192,22305111
21,71,212,37893018
22,74,227,31860682
21,70,209,39461071
21,69,206,34211605
22,71,219,34583582
23,74,233,30262949
23,73,233,30388945
22,72,220,39770173
22,72,224,38315574
20,67,189,30199151
21,71,208,46870163
23,75,228,25485805
22,74,220,39706908
21,71,206,48619874
20,69,194,42734968
21,72,212,38475613
20,70,196,40228432
19,63,176,13108925
18,62,160,15468839
20,72,196,37355114
21,74,205,42873978
19,66,175,34096704
22,75,224,29852709
22,73,221,42956415
23,75,233,28575233
22,75,222,32038967
20,70,195,44080026
21,74,212,28461265
19,65,176,25898804
20,67,190,30790912
21,71,210,43179452
21,70,202,39723263
22,71,218,34025325
24,75,242,17697161
23,73,230,28378309
22,72,218,39002073
23,75,234,28752322
22,73,224,40684563
20,68,189,38609136
21,71,209,45314621
22,75,219,33526676
20,68,186,36145219
21,73,202,50420236
22,75,214,31124638
20,69,190,48024928
21,73,207,48883842
19,65,174,25701324
18,63,158,21144646
19,69,177,53268317
20,71,186,56073354
21,75,198,30347150
20,72,186,55242184
19,67,170,38130516
20,70,186,51293763
22,75,210,26705758
21,73,198,44868260
21,74,202,42949651
19,67,173,42538900
22,75,216,32705262
21,72,201,49208697
20,70,185,49581329
20,70,190,54326499
18,64,160,28798250
19,69,179,44958335
20,72,194,46240141
21,75,206,30783170
20,72,193,49682155
19,67,175,42880388
18,65,160,36764019
19,70,178,49884260
20,73,192,45655015
19,69,176,55417406
20,73,188,51189330
18,65,159,36497648
19,69,174,57121156
19,68,176,49667357
18,65,163,31730470
17,59,145,8661099
16,57,132,6626499
17,62,149,15459696
18,67,165,27895095
17,63,149,19229015
18,67,163,41944739
18,66,162,40135482
17,62,147,20727186
18,67,161,48459915
19,71,176,54637500
20,74,189,38723584
18,68,163,43748709
19,73,179,24875186
18,68,165,28258793
17,63,147,26393103
19,70,182,25804564
20,75,196,11990399
19,71,180,35174877
20,73,194,39360287
21,75,207,29415263
20,74,196,21405887
19,72,181,22766550
18,68,166,20889372
19,72,183,11653398
18,66,167,13097560
19,70,181,32473611
20,73,195,35274445
19,70,179,44933767
21,75,205,31777528
21,74,206,42003940
18,66,159,44312596
19,70,173,59774966
20,73,185,49196113
20,73,189,50720020
18,66,158,44274964
19,71,174,58224871
20,75,186,26156497
19,71,173,58775854
19,71,177,51510911
17,62,145,23743705
21,75,202,32913498
21,73,213,31979482
21,72,208,48778436
20,71,196,40809408
21,74,213,25041643
20,71,199,24738175
19,67,180,32055381
18,64,165,17949359
19,68,184,13758564
20,74,201,5261314
19,70,183,18624853
20,73,198,21338444
21,75,213,16355858
21,73,211,39287864
