set_cardinality,add_ds_card,mult_ds_card,count
21,76,193,11368750
22,78,206,12324012
23,81,225,24762502
24,84,232,9526453
23,81,219,14450605
24,82,236,16638145
25,84,246,8103011
24,83,240,19343671
23,80,224,20989334
22,78,211,20619040
23,81,228,30911815
24,84,239,15804950
23,82,228,33266847
22,79,212,27505407
23,83,226,22966090
22,80,214,37957655
21,75,194,9152010
22,76,209,9432587
23,81,229,32949133
24,83,238,16786367
24,82,235,15308950
24,82,237,18089941
23,79,220,10761343
24,80,231,7096832
25,83,247,7970432
26,84,251,2601958
25,82,241,4893504
24,81,231,8390708
25,84,243,6298358
24,82,238,19675571
23,78,220,8107316
22,77,206,9001303
23,81,226,26599480
24,84,231,8680774
23,80,217,10533091
24,82,228,7622347
25,84,239,4211966
24,83,235,13227091
23,80,218,11757964
22,78,207,13825093
23,82,225,27076598
24,84,234,11258546
23,81,222,19117623
22,79,210,22998271
23,82,226,28991454
22,80,217,45707412
21,74,195,7545437
20,72,181,5967689
21,78,202,41534844
22,81,212,32865907
21,77,196,19969166
22,81,208,23381848
23,84,220,11034276
22,81,210,27983502
21,77,193,14404829
22,80,204,15140856
23,83,221,15642782
24,84,225,4833584
23,82,214,9498747
22,79,203,11002438
23,84,217,8526243
21,76,192,10024745
23,82,224,25048398
24,84,229,7307026
23,81,217,11711752
24,82,227,6890337
25,84,237,3498660
24,83,233,11064976
22,79,206,15375974
23,82,222,21161012
23,82,221,19384364
23,83,224,20037565
21,75,195,10354151
20,73,180,7194020
21,78,199,33059788
22,82,212,31739349
21,78,198,30270185
22,81,213,35298867
23,84,224,14644915
21,78,196,24961022
22,80,209,25249099
23,83,225,21458622
22,81,205,17446407
23,84,218,9335493
22,81,211,30371584
21,77,192,12745446
20,74,179,8709676
21,80,199,39668970
22,83,206,14377516
21,78,192,16217651
22,80,208,22834588
23,84,219,10133928
22,83,213,24208353
20,74,183,14457122
21,79,200,40017412
21,77,200,29179731
20,74,184,16129788
20,75,186,25396638
19,69,166,2684845
18,66,154,2029339
19,72,173,18346235
20,76,187,34203613
19,71,172,12271180
20,77,189,44967861
21,81,203,45177489
20,77,191,48982452
20,76,185,28873643
21,82,203,36240461
22,84,210,11644504
21,80,197,34003266
20,75,181,14744644
21,81,195,26713673
20,77,186,36713497
19,71,167,6405647
20,76,180,16762427
22,83,207,15772335
21,79,193,21212666
22,82,209,25184802
23,84,222,12785665
22,83,215,26811716
21,79,203,48393407
21,80,201,45309782
20,75,185,23034548
21,80,200,42513657
19,71,168,7343708
21,79,202,45758747
22,82,213,33902912
22,82,211,29494280
22,82,214,36131693
21,79,196,28623512
22,80,207,20870191
23,82,217,13159017
22,80,206,18702688
23,83,219,13074984
21,77,195,17993364
22,82,207,21159005
21,75,193,8127189
21,78,195,22624786
20,75,184,20753763
21,80,202,47911396
22,84,212,13068531
20,74,185,18042445
20,76,189,39378290
19,69,169,4288815
20,73,183,10589409
21,79,204,50645541
22,82,215,38264859
23,84,226,16496834
22,82,217,42006623
21,77,198,24423229
22,79,209,20932776
23,83,227,24432198
23,82,219,16128793
23,84,221,11973749
22,81,214,37825050
21,76,195,14332838
22,78,209,16957574
23,82,227,31104831
24,84,233,10308054
23,81,220,15828038
24,82,231,10582144
24,83,239,18024260
23,80,221,15939167
23,82,229,35313834
24,84,238,14897956
22,80,212,32641054
22,81,217,44888320
21,76,197,17783873
20,75,182,16642443
22,83,214,25576906
22,82,216,40048482
23,84,230,19684462
22,81,219,49076251
21,78,200,35750273
23,83,230,28870814
24,84,237,13891426
22,81,207,21399012
21,78,194,20276924
20,74,181,11285145
21,79,195,26060268
23,84,225,15608280
22,83,218,29646311
20,75,188,29888417
21,80,207,56153157
21,80,204,52373785
21,79,201,42980496
19,70,168,5323158
18,66,151,1150473
19,72,170,13113475
20,78,184,34870971
20,77,187,39610046
21,83,201,20483479
20,78,189,49055230
19,71,170,9685777
20,75,187,27657588
21,80,205,54248508
22,84,213,13566795
21,81,199,36706133
20,77,183,27836139
21,81,197,31788058
19,71,169,8488773
20,76,182,21149530
22,83,209,18576293
21,80,195,28294460
21,79,199,37188281
20,76,183,23555798
21,82,197,26896900
20,77,184,30709196
19,72,164,5548588
20,75,179,11472923
22,83,211,21438032
21,79,197,31563013
22,81,209,25735974
21,78,191,14362917
23,82,220,17599632
21,78,197,27655505
20,75,183,18624471
20,74,180,9958389
21,82,199,30615750
19,70,166,3933021
18,66,153,1671210
19,73,172,21144380
20,77,185,33744083
21,82,196,24905819
20,79,185,39124154
19,72,167,8795969
21,83,200,19838367
22,84,206,8768635
21,80,194,25584433
21,81,196,29173741
20,78,187,43900077
19,72,169,11528344
22,82,208,23050056
22,82,206,19130307
22,83,212,22850249
20,77,178,15686480
22,83,208,17060732
19,71,166,5501171
18,67,151,1668283
20,78,183,31669197
19,73,169,15021664
21,82,198,28708751
20,76,186,31530216
20,76,184,26117122
20,78,181,25905771
21,82,195,22942432
19,72,168,10069220
18,67,155,3407417
19,73,173,23386536
20,79,183,33179045
20,78,190,51039846
18,67,156,4051494
19,74,174,31164831
20,79,186,42059487
18,68,156,5719322
19,74,170,21531134
17,61,138,302188
18,64,156,1301216
19,70,175,12173816
20,75,190,34366690
20,75,192,37584128
20,76,194,45772996
19,69,175,8693677
20,73,192,23444226
21,79,211,54181816
22,82,220,46047031
21,79,205,52916940
20,74,193,31680814
19,69,174,7905548
20,73,188,17836522
21,78,207,52816204
22,83,217,28855867
22,81,218,47034887
23,84,233,21157689
22,82,224,46844638
21,77,205,41337712
20,74,187,21924299
21,79,207,55736883
22,83,220,30463784
20,74,189,25758360
20,74,190,27667596
19,69,170,4916003
20,73,186,14803129
21,77,206,43403345
21,77,204,39105803
23,84,231,20180298
22,82,219,45062285
23,83,235,34074050
24,84,242,18662246
22,81,222,52884126
21,79,208,56275230
21,78,203,44276814
22,81,216,42486925
23,84,229,18873994
22,83,222,30431320
21,78,204,46736768
20,73,187,16352747
21,80,206,55341060
20,73,190,20911019
21,79,206,54432120
19,69,172,6365431
20,72,186,10932068
22,81,221,52031064
21,76,205,34025164
22,79,219,44239811
22,82,221,46943237
21,75,201,19225734
23,83,237,35114665
24,84,244,20467527
23,82,231,39442043
22,80,218,48241064
22,80,223,56948325
21,76,204,31999895
22,78,219,38012387
23,82,237,48478879
24,84,246,21960769
23,81,232,39387676
24,82,244,29563054
25,84,257,16894966
24,83,250,31537378
23,80,232,37608732
22,79,213,29732349
23,82,234,44751902
23,82,232,41409462
22,80,219,50629299
23,83,234,33394857
22,80,221,54374473
21,76,200,23539837
21,78,205,49171437
22,83,219,30117955
23,84,236,21594656
21,77,202,34231903
23,83,240,34723145
24,84,249,23749886
23,84,232,20914132
22,80,222,55844797
21,77,203,36714083
20,72,189,14502384
21,76,208,38826357
22,81,227,51066337
20,72,190,15689166
21,79,210,55656820
22,83,223,29981704
21,78,208,53883296
19,68,170,3421221
20,71,188,9269772
21,76,209,39683578
21,76,207,37508004
22,80,226,57343098
23,83,241,34116055
22,81,229,46685922
22,79,222,49674761
23,82,235,46231537
23,83,232,31406138
22,78,222,43694222
21,75,202,20812660
22,78,216,31263670
23,81,236,46307306
24,84,245,21287609
23,81,230,35164210
24,82,248,36316449
25,84,262,20672640
24,83,254,33887839
23,80,235,43459917
23,81,242,50234159
24,84,254,24404793
23,82,239,49457090
22,78,221,42083432
22,80,224,57564422
21,75,203,22656282
22,76,219,22722215
23,81,240,50089161
24,83,251,32330427
24,82,249,37917340
25,84,263,21313313
24,82,253,42517849
23,79,233,31288379
24,80,245,23639450
25,83,264,23966242
26,84,269,11179151
25,82,256,17908217
24,81,244,24828737
25,84,258,17709336
24,82,251,40439172
23,78,232,23595588
22,77,217,25513655
23,81,237,47694427
23,80,230,33298394
24,82,243,28042778
25,84,256,15994332
22,78,220,40077225
23,82,240,49643637
24,84,250,24136077
23,82,238,49197428
22,79,226,52653913
21,74,204,18420124
21,77,210,47730043
22,82,223,47283722
21,76,206,35941962
23,84,235,21667972
23,83,236,34676763
24,84,241,17733081
22,78,215,29015354
22,78,217,33586427
23,82,236,47425630
24,84,243,19584118
24,82,241,24539893
25,84,254,14420967
24,83,249,30607082
22,79,218,41828442
24,84,248,23203776
22,79,220,46302769
20,72,188,13224879
21,77,208,46422361
21,75,206,27525398
22,81,223,53536502
23,84,238,21254309
22,81,225,53340744
23,83,238,35203837
22,79,215,34677205
21,76,201,25759382
21,77,207,45094818
22,82,225,45974232
21,78,206,51166149
21,79,212,52011126
21,78,210,54473317
20,72,192,17713204
20,73,193,24407314
19,68,173,5054717
20,70,186,5309449
22,79,221,48157680
21,75,205,25977770
21,75,204,24294644
22,78,218,35784023
23,81,231,37213543
22,79,214,32211335
23,83,229,27435398
21,75,200,17485033
22,77,214,20082852
23,81,234,43069574
24,82,245,31345746
23,81,235,44820201
21,74,201,14355112
22,76,217,19761164
23,80,237,46869889
24,83,248,29634644
24,82,246,32996427
23,79,229,24015784
24,80,241,17788669
25,83,258,18124375
26,84,263,7599303
25,82,252,13415429
24,81,241,20295444
23,78,229,18935668
22,76,214,15402695
23,79,226,18931804
25,84,250,11065398
24,83,245,25961276
23,80,227,26869419
22,77,215,21883035
23,81,233,41185515
22,78,224,46566231
21,73,202,10889467
22,74,217,9860384
23,80,240,50001224
24,82,250,39162429
24,81,246,27975051
25,84,259,18547718
23,78,230,20512026
24,80,242,19168298
25,83,260,20238548
26,84,265,8627919
25,82,253,14392377
24,81,250,33976894
23,77,229,13184725
24,78,244,11687172
25,82,263,26471480
25,81,256,13344022
26,82,267,8694034
27,84,278,5105651
26,83,273,12126913
25,80,256,11095035
24,79,244,15619141
25,82,262,25242455
26,84,272,13096735
25,82,260,22820675
24,80,248,28128273
25,83,263,23106227
24,81,253,37682823
23,76,232,12245221
22,75,216,12593884
23,79,235,34799293
24,82,252,41646431
25,84,264,21841695
24,81,252,36635981
23,78,234,26753943
25,83,265,24805471
25,82,261,24049050
24,81,243,23385724
24,81,249,32736275
22,76,215,16808098
23,80,236,45081652
24,83,244,24765773
23,80,229,30994883
24,82,247,34800327
24,83,252,33010249
23,79,234,32964488
22,77,220,30937640
23,81,239,49521626
23,80,238,48194151
22,78,223,45324275
21,72,201,6989705
20,71,183,5287295
21,76,203,29988029
24,84,247,22726563
22,79,217,39545339
22,79,223,51123423
25,84,260,19253273
23,80,234,41544474
21,74,197,9556342
22,76,213,14117547
24,83,246,27197469
23,79,225,17414177
24,80,244,22181236
26,84,267,9800027
24,81,245,26475117
24,82,242,26296283
24,83,247,28502844
22,77,212,16841302
23,82,233,43188065
21,74,199,11823475
20,72,185,9785613
21,76,202,27828096
22,80,215,40630911
23,84,228,18172266
21,76,198,19538883
25,84,252,12658179
22,79,211,25110423
21,75,199,15918936
20,72,183,7702244
23,83,231,30060688
22,80,216,43106265
20,73,189,19414449
19,68,169,2990278
18,65,156,1917266
19,71,175,16346518
20,76,190,41669731
20,76,191,43497103
19,70,174,11157123
20,75,191,36213290
21,80,210,54389357
20,75,189,32236153
20,75,194,39001681
20,75,193,38575806
22,82,227,42909161
21,79,209,56226784
21,78,209,54352861
21,80,209,55578364
20,74,191,29367201
23,84,234,21439495
22,82,226,44558159
22,82,218,43628411
23,84,227,17253837
22,81,220,50506557
22,84,216,14920439
20,74,192,30632545
23,82,241,49321769
24,84,251,24319188
23,81,238,48866106
23,83,239,34993028
22,80,225,57736342
21,77,209,47165207
23,84,239,20650568
22,78,225,47435630
23,83,243,32034130
24,84,252,24542077
22,80,227,56515368
22,83,221,30606285
22,81,224,53561007
23,81,241,50304916
25,84,265,22333174
24,83,257,33834765
23,81,243,49582992
24,84,257,23078822
23,82,243,47610985
22,79,227,52395756
22,79,228,51347679
21,75,208,30165653
22,76,223,28100760
24,83,256,34068620
23,79,236,36311722
24,80,249,29727766
26,84,271,12486178
24,82,254,43383328
23,78,236,29759583
24,82,240,22811127
25,84,253,13487967
22,79,225,52622362
21,74,203,17089528
22,80,220,52626969
23,83,233,32483405
20,72,193,18545699
21,78,212,52061770
22,82,228,40556658
21,76,212,40010557
23,84,241,19448874
22,81,226,52422746
22,83,224,29253385
20,73,191,22367006
18,64,159,1942082
19,71,178,18900622
19,69,178,10293299
20,75,195,38712312
21,81,211,42675682
20,77,197,43051548
20,77,192,50053149
21,81,212,39870598
22,84,220,15372771
21,81,205,47635690
19,71,174,15052143
22,83,229,21615379
21,81,214,32641597
22,84,229,8878983
20,72,196,19325671
21,79,213,48980560
20,76,197,40801455
19,68,178,7320027
20,73,195,25161983
21,80,214,42037071
21,77,212,46511858
22,84,223,14315616
20,76,196,43586548
19,70,176,13129256
23,82,230,37502179
23,82,242,48687902
23,82,244,46298918
24,84,256,23806131
23,83,244,30667035
22,81,230,43766765
21,76,210,40485252
21,78,213,49713623
22,81,228,49085658
21,77,211,47525284
23,84,245,15068820
22,81,231,40508583
21,78,211,53670107
23,83,245,29039360
22,83,227,25435837
20,74,194,32228725
18,66,156,2826788
19,72,175,21546444
20,77,190,47309489
21,82,208,35882589
20,77,195,48666513
21,80,213,46050994
22,84,222,14802976
21,81,206,48162432
21,80,208,56158053
23,84,240,20236960
22,82,230,35035270
22,83,226,26845662
20,76,193,45649274
21,81,209,46668295
21,80,212,49605347
23,83,242,33134221
22,84,221,15204234
18,66,160,4742513
19,72,179,24704666
20,77,194,50087262
19,72,178,24456289
21,82,206,37228082
19,71,176,17563813
22,82,222,47197693
20,76,192,44849249
22,84,224,13673628
20,75,196,37930250
19,70,178,14252054
18,65,160,3237496
20,77,193,50498747
21,82,210,32692944
20,77,196,46644608
19,72,176,23031443
20,75,197,35908768
19,71,179,19238771
19,73,175,27141526
19,72,177,24043288
18,67,160,6686494
19,73,179,30140759
20,78,192,52939554
19,73,176,28793794
17,60,142,461961
18,63,153,487290
19,70,172,9046409
19,68,172,4470366
20,72,191,16835301
20,74,188,23827975
19,67,172,2989233
20,71,186,7601752
22,79,216,37074230
21,77,197,22202291
23,83,223,18511580
20,73,181,8223116
21,78,201,38722080
21,79,198,34311199
20,74,186,19989203
19,67,167,1459983
22,80,213,35137309
23,80,231,35328569
22,79,224,52083407
20,72,187,12092836
19,68,167,2193530
21,74,198,10538514
25,84,261,20003674
22,76,218,21209451
23,79,231,27651716
24,80,243,20695065
25,83,261,21094532
25,82,254,15570437
24,81,242,21766940
22,77,209,12418753
23,80,223,19262716
25,84,249,10272044
22,78,213,24623268
22,78,208,15272137
23,81,227,28787798
24,82,239,21230864
23,80,228,28910925
20,70,188,6551182
21,74,206,21051071
19,67,168,1705809
20,70,183,3673732
22,78,214,26806702
21,74,196,8414150
23,80,233,39486339
21,73,204,12874478
23,79,232,29479535
23,79,227,20672693
24,80,239,15192906
25,83,255,14972679
26,84,261,6382999
25,82,250,11494662
24,81,239,17418924
23,78,227,16005255
22,76,205,6010438
23,79,219,9699013
24,82,230,9533275
23,80,219,13096169
22,76,208,8458180
23,81,224,22769684
21,73,194,4472714
22,74,209,4363406
23,79,228,22252921
23,78,223,11093282
24,80,234,9647802
25,83,253,13041297
26,84,258,5032976
25,82,245,7238798
23,77,220,5433503
24,78,242,9966987
25,81,254,11565262
26,82,265,7412081
27,84,276,4403492
26,83,270,10094939
25,80,254,9577491
24,79,242,13449543
25,82,258,20407787
24,80,247,26692016
