set_cardinality,add_ds_card,mult_ds_card,count
22,79,226,47737361
21,74,206,13459837
22,76,221,15710578
23,80,241,44123464
24,83,255,30316188
23,79,238,26035444
24,82,252,30235183
25,84,267,23553193
24,82,253,32787835
23,79,235,19750670
24,80,247,13338603
25,83,265,14487769
26,84,275,9698923
25,82,261,12117652
24,81,249,17650563
25,84,265,20454927
24,82,254,35266458
23,78,234,14218292
22,76,218,10967219
23,81,240,42145172
24,84,252,27393451
24,82,249,23464162
24,83,254,28511799
23,80,234,24589424
22,77,221,19911075
23,81,241,44798129
24,84,256,33878505
23,81,239,39116782
22,78,223,32793771
23,82,241,50479370
22,78,226,41809012
21,73,204,6857202
22,74,223,9565739
23,80,246,56823309
24,82,259,46993787
23,79,240,30706238
24,81,255,29042484
25,84,272,31129304
23,78,239,23120521
24,80,252,21358656
25,83,271,22385897
26,84,280,14777852
25,82,265,17499261
25,84,269,26521883
24,81,259,37260457
23,77,237,12996784
24,78,252,10962030
25,82,271,27461002
25,81,265,11544625
26,82,277,8026900
27,84,289,5524196
26,83,281,9354600
25,80,265,10378630
24,79,252,13947559
25,82,269,23974499
26,84,281,15955951
25,82,267,20669252
24,80,253,23359308
25,83,270,21150232
24,81,258,35279711
23,76,238,11161768
22,75,223,12919600
23,80,243,49584726
24,83,257,33988509
23,79,241,32955588
24,82,257,42537334
25,84,271,29494372
24,81,257,33245115
23,78,240,25534661
24,80,254,25442420
25,82,268,22375958
24,81,252,22937852
25,84,266,22024696
23,78,238,21376873
22,76,224,21093744
23,80,245,54449399
23,80,239,38072988
24,82,256,40148412
24,83,260,38668289
22,77,227,34141069
23,81,247,56962173
24,83,262,40962943
22,78,228,47935841
23,81,246,56209001
22,78,231,54321485
21,72,209,9381238
20,70,190,4683166
21,75,211,29033483
22,80,227,60271573
21,76,210,34840795
22,79,227,51153683
23,82,243,55522094
21,75,208,21810265
22,79,225,44926743
23,83,241,38938681
22,79,229,56076101
21,75,209,24327750
23,81,238,36514755
24,83,253,26637122
23,80,238,35414934
22,77,220,17815804
23,80,237,32479421
23,82,239,44636886
22,79,223,38200469
23,83,238,33048703
21,74,203,8999028
22,76,220,14002950
23,80,240,41283545
24,82,250,25648430
25,84,263,17442295
23,79,233,15951287
24,80,251,19856216
25,83,266,15702144
26,84,276,10590867
25,82,264,16067265
22,77,223,24290687
23,80,244,52380791
24,83,256,32247883
23,82,240,47870475
24,84,254,30920752
22,78,224,35616817
23,82,242,53217772
21,73,206,9150776
20,71,188,4908119
22,80,224,49661934
21,76,207,26752716
22,80,222,42645253
23,84,238,28563923
22,81,223,45705958
21,76,204,18685606
22,79,221,32078190
23,83,240,37250738
23,82,236,35877158
22,79,222,35021661
23,83,239,34877209
22,80,226,56862633
21,76,205,21386810
22,78,221,27097352
23,81,236,30858509
24,82,248,21564086
25,84,262,16061598
24,83,251,22973441
22,79,217,20933104
23,82,235,33075176
24,84,249,22340366
23,82,238,42010247
21,75,204,13471961
20,72,187,6140302
22,81,222,42223071
21,78,207,40328344
23,83,237,30647471
24,84,250,23990641
22,81,221,38994134
23,84,236,25164827
22,80,225,53820111
21,75,206,17693986
20,72,191,11356144
21,78,211,55128732
22,82,223,45827284
21,77,207,32599510
22,79,224,41163563
22,81,227,57677031
21,77,210,42003552
20,73,192,16991164
21,77,208,35796083
20,72,192,12739310
19,67,172,1428659
18,64,157,687236
19,70,176,8971809
20,76,192,35843980
20,74,195,30838690
21,79,211,58900496
19,69,176,6291759
20,75,193,32604511
21,80,213,65115441
22,83,226,37975518
21,79,210,55143334
20,75,192,28885407
21,81,208,47578812
20,76,196,49002828
20,74,194,28112678
21,79,213,63483326
22,84,226,22637927
21,80,211,62065882
22,82,226,53649963
23,84,240,30936395
22,81,226,54866920
21,78,208,43846848
22,82,227,55769458
21,79,212,61949792
20,75,196,40652628
21,80,212,64484255
20,74,193,26312343
21,78,212,58546743
22,82,229,58087832
22,81,225,52314885
22,81,224,48512236
22,80,223,46454173
24,84,253,29339140
23,84,243,32533472
21,78,210,50956670
21,78,214,62346538
22,82,228,57254635
20,73,191,15151100
22,84,225,22682121
21,78,209,47839706
19,69,175,5541315
20,72,193,14837296
21,77,214,53279408
22,82,230,57876556
21,77,212,49010874
23,84,242,32330100
21,76,208,29543706
23,83,244,43323947
22,80,228,62982939
23,84,245,32367646
22,80,232,67554146
21,77,211,45801205
22,78,227,45256496
23,82,245,58960988
24,84,259,37174777
23,81,244,52334229
25,84,268,25171185
24,84,255,32523851
22,79,228,53735510
23,83,245,43920784
20,70,193,7423025
21,75,212,31408235
22,80,230,66433189
22,76,226,25142055
21,73,209,12882792
24,84,257,35133587
22,81,230,62082708
23,84,244,32793658
21,76,212,41200010
20,73,195,23253137
21,78,215,62596497
22,83,228,39419803
20,72,194,15911794
21,76,213,43329007
20,74,196,33230680
20,73,196,25226101
19,67,176,2947614
20,71,195,12505513
21,77,216,54288992
22,81,233,61128300
21,77,215,53888438
22,80,233,67450744
23,83,250,41787635
23,83,248,44204455
24,84,260,37375810
23,83,243,42074608
22,77,228,36441984
24,84,258,36067405
24,82,260,48954167
24,83,259,37297102
23,81,245,54245221
24,84,263,37476763
23,82,248,61556692
22,79,232,59979553
23,83,249,43142954
22,79,231,59407551
21,74,212,24426809
24,82,258,44729902
25,84,273,32335221
24,80,255,27390634
23,78,242,29869989
22,77,226,31327202
23,81,248,58483843
23,80,242,47104370
24,82,255,37590047
25,84,270,28225456
23,82,246,60537732
24,84,261,37780584
21,74,210,20105208
21,77,213,51309640
22,81,228,59891285
22,80,229,65179290
21,76,209,32545723
22,78,225,39187494
23,82,244,57623881
23,83,247,44371790
20,72,195,17754906
22,81,232,62001707
21,76,215,46071273
22,80,231,67720452
23,84,241,31642024
21,78,213,60789301
22,82,224,48491069
22,83,231,37514525
19,68,176,4448404
18,64,162,2054956
19,69,181,11600470
20,74,198,37235574
19,70,181,16108390
20,76,199,52880453
21,80,217,58914474
20,75,200,43695561
19,70,180,15163185
20,75,195,37954811
21,80,216,62203935
22,84,229,21351166
21,81,212,56881337
20,76,194,42679739
21,80,210,58616951
19,69,178,8893709
21,79,214,64397373
22,83,232,35571876
21,79,215,64144281
20,73,199,29632610
21,78,216,62382955
19,69,180,10874937
22,81,231,62858329
22,81,229,61498117
23,83,242,40674417
22,82,231,57594149
21,80,214,65426445
20,75,197,44011446
19,70,178,12512940
23,84,247,30845638
22,82,232,56036456
23,84,248,29613329
20,72,196,19281294
23,84,246,31812899
20,73,198,28636218
21,79,218,57158909
22,83,235,27378039
21,79,217,60942137
20,75,199,45372755
20,74,200,37011380
19,68,180,7817844
19,71,181,21169633
20,77,198,57885088
21,81,216,51747186
21,80,215,64291794
22,84,230,20026142
20,77,197,57914959
21,82,213,45070811
22,84,228,22184085
21,81,214,56151422
20,76,198,52850791
20,74,197,36388764
19,69,179,10040373
18,65,162,2962479
19,71,178,16728662
20,76,195,46062401
21,81,215,54242340
22,83,227,38996564
19,70,179,14145623
20,76,197,52332337
21,81,213,56626699
20,77,194,48502804
19,72,178,22153106
20,77,195,52062570
18,66,162,4373915
19,72,181,27492371
19,72,180,26147067
17,59,144,237737
18,62,159,531813
19,68,178,6332774
20,75,198,44767233
19,67,178,4228822
20,72,197,21403119
20,73,197,27833576
20,71,193,10350305
21,76,211,38312327
22,82,225,51575661
21,77,209,39197448
19,67,175,2623416
21,76,214,45289312
22,79,230,57823402
23,82,247,60879851
20,71,196,13617224
21,75,213,33294538
22,82,233,53947571
20,70,195,9023836
21,76,216,46718486
22,80,234,65588881
21,74,213,25959146
22,77,229,38423132
23,82,249,60887134
22,78,232,55259659
21,73,211,15596920
22,76,225,23334735
25,83,269,19624199
24,81,253,25059982
22,77,224,26553676
23,81,243,50021931
21,74,209,18714699
21,75,207,19716318
21,75,214,35124864
21,74,214,27620055
22,78,229,50433362
19,66,176,1989953
20,69,189,2534472
22,76,229,30998311
22,76,222,17519206
23,79,236,21551432
24,80,249,16251765
26,84,278,12588806
23,78,236,17481457
22,76,219,12581677
21,73,203,6088421
22,74,222,8624089
23,79,245,41865849
24,82,261,50712424
23,79,242,35476126
23,78,237,19395168
25,82,266,19028363
24,81,260,39132095
24,78,253,12123005
25,82,272,29414193
26,84,283,18379154
25,81,268,14984269
26,82,280,10433044
27,84,292,7168208
25,80,266,11374727
26,84,284,19399257
24,80,257,31587254
25,83,275,27995021
23,76,239,12074232
22,75,227,18899177
23,79,247,45312016
24,83,265,42289403
25,84,277,35920998
25,83,273,25324814
26,84,286,21833303
25,82,274,32864650
25,84,274,33482453
24,81,261,40966142
23,80,247,57996467
22,76,227,27305485
24,83,264,42291596
22,77,230,40271446
23,81,249,58537955
20,70,191,5578728
23,83,246,44611853
22,78,230,52383211
22,76,223,19227071
25,83,267,16984636
24,81,256,31226229
20,70,187,2912677
22,78,222,29869710
22,79,220,28846821
21,75,205,15527064
24,82,251,28206874
24,83,252,24594941
23,80,235,27127058
22,77,219,16065832
23,82,237,38784454
20,71,191,7814666
21,75,210,26115657
19,66,171,801963
20,68,187,1277003
21,74,208,16702100
22,77,225,29287466
23,81,242,47607013
23,81,237,33581148
22,75,216,5319419
23,79,237,23762042
23,79,229,9969580
24,80,246,11820979
25,83,263,12019368
26,84,274,8936882
25,82,260,10907246
24,81,248,16116274
25,84,264,18885072
23,78,233,12658159
22,76,217,9762627
23,79,234,17737960
22,76,216,8360526
24,84,251,26036509
22,77,222,22097313
21,72,200,2703278
22,74,219,6000379
24,81,251,21364426
23,77,233,8435592
24,80,250,17827373
25,83,268,18373780
26,84,279,13645991
23,77,235,10626964
24,78,250,8984988
25,81,264,10567311
26,82,276,7172834
27,84,288,4986982
26,83,278,7152032
25,80,263,8550478
24,79,245,6774297
25,82,263,14610137
23,76,233,6397090
22,74,220,6766479
24,81,254,27097147
22,75,224,14187674
24,83,258,35664767
21,71,206,4195360
22,72,223,4204680
23,79,246,43865577
24,81,262,42641467
23,78,243,31846626
24,80,258,33716210
25,83,276,29293821
23,77,241,18719898
24,79,255,18177378
25,83,274,26709030
26,84,285,20872032
25,82,270,25843898
24,80,260,37526536
25,81,272,20151089
26,84,282,17245016
25,81,267,13786195
26,82,282,12414048
27,84,294,8647306
26,83,284,11744726
25,80,268,13589408
24,78,254,13321952
24,79,256,19578667
24,80,259,35718012
23,75,238,6705513
24,76,250,4074869
25,81,271,18746179
26,83,283,10965876
26,82,278,8686348
26,82,281,11357516
25,79,263,4842246
26,80,276,3533139
27,83,292,3357957
28,84,300,2019864
27,82,288,2794061
26,81,276,4045801
27,84,291,6770475
26,82,283,13347939
25,78,263,3619255
24,77,248,4434384
26,83,282,10185664
25,81,266,12587579
24,79,253,15298896
23,74,235,3466518
22,73,215,2158263
23,78,235,15887838
24,81,250,19261782
23,77,232,7500451
24,80,245,10662510
24,79,246,7484851
23,76,229,3815015
24,78,245,5099971
25,81,260,7090369
26,82,272,4816973
27,84,286,4092906
26,83,276,5957833
25,80,258,4925675
24,79,250,11551538
23,76,232,5676554
23,77,234,9505925
22,75,219,8207031
21,70,203,1856347
21,73,205,7959257
23,80,236,29583060
25,83,264,13246535
24,81,246,12972156
23,78,232,11219050
22,75,217,6246212
23,80,233,22147320
21,72,203,4299860
24,78,249,8066224
25,81,261,7854091
26,83,280,8528380
25,80,264,9471121
24,79,251,12873243
23,76,236,8972589
23,79,244,39941561
24,83,261,39811046
21,72,208,8296188
20,70,192,6242322
20,70,188,3434926
21,74,207,15043477
23,81,234,25695095
22,78,217,17274637
20,71,192,8812593
20,71,194,11117465
19,66,174,1415422
18,63,155,271106
19,70,174,6553551
20,76,190,28194534
19,69,174,4544182
20,74,190,17706191
21,80,207,48576242
19,69,173,4076293
20,74,189,15125962
21,79,207,44661848
22,82,220,36537104
21,78,204,28779291
20,73,188,9845680
21,79,204,32729122
20,74,191,20490954
19,68,172,2182023
20,73,186,7078197
22,83,216,18992227
21,78,201,19940052
22,81,215,21080297
23,84,229,13987012
22,82,217,27490095
20,73,185,6067894
21,78,203,25967058
22,83,217,21340275
21,78,202,22565058
21,80,203,32919285
20,75,189,19304468
19,68,170,1418795
20,73,182,3526584
22,82,214,19463350
21,77,199,11858561
22,81,213,16387059
23,84,226,9949562
21,77,195,6404179
22,80,211,12144432
23,83,227,11819068
24,84,237,6314617
23,82,224,9745752
22,82,216,24301930
21,77,198,10168037
20,73,184,4976610
22,82,215,22080304
21,76,199,9464453
23,84,228,12480288
21,78,199,15206652
20,73,183,4076849
21,79,202,25918060
19,68,168,929109
20,72,185,4394424
21,76,206,24165718
22,80,219,32395611
21,76,202,14448968
22,80,216,22892622
23,84,231,17205755
22,82,218,30189451
22,80,215,20651803
23,83,232,20125031
24,84,242,11592376
23,82,228,15902812
22,79,214,14400004
23,83,230,16401336
21,76,200,11095779
22,78,213,10128636
23,82,230,20124656
24,84,239,8206369
23,81,225,9100390
24,82,239,7943439
25,84,250,4276092
24,83,241,8432583
23,80,227,11226731
22,79,210,8315372
23,82,227,14383866
22,80,213,15862844
23,83,228,13044113
21,76,197,7019301
20,71,185,2951999
21,75,203,12008482
22,80,217,26073007
23,83,231,18296102
24,84,243,12872963
23,82,231,22401556
